fast_ema,slow_ema,net_profit,net_profit_pct,total_trades,win_rate,profit_factor,max_drawdown_pct,max_drawdown_dollars,sharpe_ratio,avg_holding_bars,min_holding_bars,max_holding_bars,winning_trades,losing_trades,gross_profit,gross_loss,max_drawdown_duration_bars
8,29,-719.87,-7.2,39,33.33,0.89,28.77,3748.95,-0.46,27.2,2,149,13,26,6074.19,6794.06,749
5,33,-758.96,-7.59,46,28.26,0.89,26.21,3268.96,-0.44,23.0,1,143,13,33,6119.16,6878.12,750
7,28,-764.41,-7.64,48,27.08,0.89,29.7,3853.26,-0.43,22.1,1,148,13,35,6351.14,7115.55,820
9,20,-768.8,-7.69,47,27.66,0.88,22.51,2681.06,-0.47,22.7,1,147,13,34,5889.34,6658.14,1316
8,34,-773.72,-7.74,38,28.95,0.88,27.91,3572.2,-0.48,27.6,1,143,11,27,5579.65,6353.37,750
8,30,-788.3,-7.88,40,27.5,0.88,28.88,3741.34,-0.45,26.6,1,143,11,29,6061.64,6849.93,749
5,34,-802.74,-8.03,45,28.89,0.88,26.42,3303.21,-0.49,23.6,1,143,13,32,6154.11,6956.85,750
6,28,-814.96,-8.15,51,25.49,0.88,28.42,3530.83,-0.51,20.9,1,148,13,38,6048.89,6863.85,820
8,32,-823.07,-8.23,39,28.21,0.88,28.46,3650.04,-0.5,27.1,2,143,11,28,5841.56,6664.63,749
6,32,-839.32,-8.39,45,28.89,0.88,26.9,3371.64,-0.54,23.7,1,143,13,32,5956.33,6795.65,749
9,32,-851.61,-8.52,38,28.95,0.87,28.4,3628.21,-0.55,27.7,1,143,11,27,5595.85,6447.46,749
8,22,-857.44,-8.57,48,27.08,0.87,22.67,2680.1,-0.55,22.3,1,147,13,35,5856.87,6714.31,1316
9,35,-857.1,-8.57,35,25.71,0.85,28.18,3587.62,-0.66,30.1,1,143,9,26,4964.52,5821.62,750
9,22,-864.68,-8.65,45,28.89,0.88,25.03,3049.76,-0.56,24.0,2,147,13,32,6095.68,6960.37,1315
6,29,-867.69,-8.68,52,25.0,0.88,28.56,3544.56,-0.55,20.5,1,149,13,39,6118.11,6985.8,820
8,33,-868.62,-8.69,39,28.21,0.87,28.09,3566.37,-0.57,26.9,1,143,11,28,5632.04,6500.66,750
9,33,-875.16,-8.75,37,29.73,0.86,28.98,3722.98,-0.59,28.5,1,142,11,26,5478.7,6353.86,750
6,27,-886.06,-8.86,53,26.42,0.87,27.08,3293.78,-0.6,19.9,1,148,14,39,5852.28,6738.34,820
13,32,-889.6,-8.9,33,27.27,0.85,29.88,3882.25,-0.74,31.6,1,142,9,24,5066.9,5956.5,751
11,33,-892.66,-8.93,35,25.71,0.85,30.55,4005.75,-0.7,29.9,1,143,9,26,5155.97,6048.64,750
6,30,-896.44,-8.96,49,26.53,0.87,28.0,3494.78,-0.6,21.8,1,149,13,36,6037.52,6933.96,1304
8,23,-898.16,-8.98,47,27.66,0.87,24.56,2962.77,-0.59,22.8,1,147,13,34,6015.38,6913.54,1316
9,25,-901.61,-9.02,44,29.55,0.87,25.45,3106.7,-0.64,24.8,1,149,13,31,5857.0,6758.6,743
10,21,-913.95,-9.14,46,30.43,0.87,26.75,3318.88,-0.58,23.5,1,147,14,32,6307.66,7221.61,822
10,34,-924.96,-9.25,35,25.71,0.84,28.26,3574.12,-0.74,30.1,1,143,9,26,4970.18,5895.13,750
5,35,-932.89,-9.33,45,26.67,0.87,27.89,3506.1,-0.57,23.6,1,143,12,33,6109.87,7042.76,1304
9,34,-941.68,-9.42,37,24.32,0.85,28.35,3584.26,-0.68,28.5,1,143,9,28,5306.8,6248.48,750
6,31,-967.58,-9.68,47,27.66,0.86,27.16,3358.25,-0.65,22.7,1,143,13,34,5940.48,6908.05,1304
9,21,-975.46,-9.75,46,28.26,0.86,24.84,2983.06,-0.68,23.3,1,147,13,33,5930.98,6906.44,1316
7,25,-981.25,-9.81,50,26.0,0.86,23.49,2768.67,-0.67,21.5,1,147,13,37,5797.83,6779.07,1333
